nm lambda,1,2,3,4,5,6,7,8
742.621,0.003,0.035,0.001,0.003,0.016,0.09,0.014,0.103
742.795,0.003,0.035,0.001,0.003,0.016,0.09,0.014,0.103
742.968,0.003,0.035,0.001,0.003,0.016,0.09,0.014,0.103
743.141,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
743.315,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
743.488,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
743.662,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
743.835,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
744.009,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
744.182,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
744.355,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
744.529,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
744.702,0.003,0.035,0.002,0.003,0.016,0.09,0.014,0.103
744.876,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
745.049,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
745.223,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
745.396,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
745.57,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
745.743,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
745.916,0.002,0.035,0.002,0.003,0.016,0.09,0.015,0.103
746.09,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
746.263,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
746.437,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103
746.61,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.104
746.784,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
746.957,0.003,0.035,0.002,0.003,0.016,0.091,0.015,0.104
747.131,0.003,0.035,0.002,0.003,0.016,0.091,0.015,0.104
747.304,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
747.478,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
747.651,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104
747.824,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104
747.998,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104
748.171,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
748.345,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104
748.518,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104
748.692,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
748.865,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
749.039,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
749.212,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
749.386,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
749.559,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
749.733,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
749.906,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
750.08,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
750.253,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
750.426,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104
750.6,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
750.773,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104
750.947,0.003,0.035,0.001,0.003,0.015,0.092,0.014,0.104
751.12,0.003,0.035,0.001,0.003,0.015,0.092,0.014,0.105
751.294,0.003,0.035,0.001,0.003,0.015,0.092,0.014,0.105
751.467,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
751.641,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
751.814,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
751.988,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
752.161,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
752.335,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
752.508,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.105
752.682,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
752.855,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
753.029,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
753.202,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105
753.376,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
753.549,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
753.723,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
753.896,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
754.07,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
754.243,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
754.417,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.105
754.59,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.105
754.764,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.105
754.937,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
755.111,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
755.284,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
755.458,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106
755.631,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106
755.805,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106
755.978,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106
756.152,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106
756.325,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106
756.499,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
756.672,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106
756.846,0.003,0.035,0.002,0.003,0.016,0.093,0.014,0.106
757.019,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.106
757.193,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.106
757.366,0.003,0.035,0.002,0.003,0.016,0.094,0.014,0.106
757.54,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.107
757.713,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.107
757.887,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107
758.06,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107
758.234,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107
758.407,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107
758.581,0.003,0.035,0.002,0.003,0.016,0.095,0.014,0.107
758.754,0.003,0.035,0.002,0.003,0.016,0.095,0.014,0.107
758.928,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107
759.101,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107
759.275,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107
759.448,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107
759.622,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.107
759.795,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.107
759.969,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.107
760.143,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108
760.316,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108
760.49,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108
760.663,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108
760.837,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108
761.01,0.003,0.034,0.002,0.002,0.016,0.095,0.015,0.108
761.184,0.003,0.034,0.001,0.002,0.016,0.095,0.015,0.108
761.357,0.003,0.034,0.001,0.002,0.016,0.095,0.014,0.108
761.531,0.003,0.034,0.001,0.002,0.016,0.095,0.015,0.108
761.704,0.003,0.034,0.001,0.003,0.016,0.095,0.015,0.108
761.878,0.003,0.034,0.001,0.003,0.016,0.095,0.015,0.108
762.051,0.003,0.034,0.001,0.003,0.016,0.096,0.015,0.108
762.225,0.003,0.034,0.001,0.003,0.016,0.096,0.015,0.109
762.399,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
762.572,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
762.746,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
762.919,0.003,0.034,0.001,0.003,0.016,0.096,0.015,0.109
763.093,0.003,0.034,0.002,0.003,0.016,0.096,0.015,0.109
763.266,0.003,0.034,0.002,0.003,0.016,0.095,0.015,0.109
763.44,0.003,0.034,0.002,0.003,0.016,0.095,0.015,0.108
763.613,0.003,0.034,0.001,0.003,0.016,0.095,0.014,0.108
763.787,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108
763.96,0.003,0.034,0.001,0.002,0.016,0.095,0.014,0.108
764.134,0.003,0.034,0.001,0.002,0.016,0.095,0.014,0.108
764.308,0.003,0.034,0.002,0.002,0.016,0.096,0.015,0.108
764.481,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.108
764.655,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
764.828,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
765.002,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
765.175,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
765.349,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
765.522,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
765.696,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
765.87,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109
766.043,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
766.217,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
766.39,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
766.564,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
766.737,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.109
766.911,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
767.085,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
767.258,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
767.432,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
767.605,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
767.779,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
767.952,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
768.126,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
768.3,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109
768.473,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109
768.647,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
768.82,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
768.994,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
769.167,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
769.341,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
769.515,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11
769.688,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
769.862,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
770.035,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109
770.209,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
770.383,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
770.556,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
770.73,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
770.903,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
771.077,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109
771.25,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109
771.424,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109
771.598,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
771.771,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
771.945,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11
772.118,0.003,0.034,0.002,0.003,0.016,0.097,0.013,0.11
772.292,0.003,0.034,0.002,0.003,0.016,0.097,0.013,0.11
772.466,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111
772.639,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111
772.813,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111
772.986,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111
773.16,0.003,0.034,0.002,0.002,0.016,0.098,0.013,0.111
773.334,0.003,0.034,0.002,0.002,0.016,0.098,0.013,0.111
773.507,0.002,0.034,0.002,0.002,0.016,0.099,0.013,0.112
773.681,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112
773.855,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
774.028,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112
774.202,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112
774.375,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112
774.549,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112
774.723,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
774.896,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
775.07,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.111
775.243,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111
775.417,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111
775.591,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111
775.764,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111
775.938,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111
776.112,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111
776.285,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112
776.459,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
776.632,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
776.806,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
776.98,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
777.153,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
777.327,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
777.501,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
777.674,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
777.848,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
778.021,0.003,0.034,0.002,0.002,0.016,0.099,0.014,0.112
778.195,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
778.369,0.003,0.034,0.002,0.002,0.017,0.099,0.013,0.112
778.542,0.003,0.034,0.002,0.002,0.017,0.099,0.014,0.112
778.716,0.003,0.034,0.002,0.002,0.017,0.099,0.014,0.112
778.89,0.003,0.034,0.002,0.002,0.017,0.099,0.014,0.112
779.063,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
779.237,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
779.41,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
779.584,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
779.758,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
779.931,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
780.105,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
780.279,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
780.452,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
780.626,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
780.8,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
780.973,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
781.147,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
781.321,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
781.494,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
781.668,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
781.842,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
782.015,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
782.189,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
782.363,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
782.536,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
782.71,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
782.884,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
783.057,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
783.231,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113
783.404,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
783.578,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
783.752,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
783.925,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
784.099,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113
784.273,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112
784.446,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112
784.62,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112
784.794,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112
784.968,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112
785.141,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112
785.315,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112
785.489,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112
785.662,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112
785.836,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112
786.01,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112
786.183,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112
786.357,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112
786.531,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112
786.704,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112
786.878,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112
787.052,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112
787.225,0.003,0.033,0.001,0.001,0.016,0.098,0.014,0.112
787.399,0.003,0.033,0.001,0.001,0.016,0.098,0.014,0.112
787.573,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.112
787.746,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
787.92,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
788.094,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
788.267,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
788.441,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
788.615,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
788.789,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113
788.962,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113
789.136,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113
789.31,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113
789.483,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113
789.657,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.112
789.831,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
790.004,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
790.178,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
790.352,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
790.526,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
790.699,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
790.873,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
791.047,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
791.22,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
791.394,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112
791.568,0.003,0.032,0.002,0.001,0.016,0.097,0.013,0.112
791.741,0.002,0.032,0.001,0.001,0.016,0.098,0.013,0.112
791.915,0.002,0.032,0.001,0.001,0.016,0.098,0.013,0.112
792.089,0.003,0.032,0.001,0.001,0.016,0.098,0.013,0.111
792.263,0.003,0.032,0.001,0.001,0.016,0.097,0.013,0.111
792.436,0.002,0.032,0.001,0.001,0.016,0.097,0.013,0.111
792.61,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
792.784,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
792.958,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
793.131,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
793.305,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
793.479,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
793.652,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
793.826,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
794,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
794.174,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
794.347,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
794.521,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
794.695,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
794.868,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
795.042,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
795.216,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
795.39,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
795.563,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
795.737,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
795.911,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
796.085,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
796.258,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111
796.432,0.002,0.032,0.002,0.001,0.016,0.097,0.012,0.11
796.606,0.002,0.032,0.001,0.001,0.016,0.097,0.012,0.11
796.78,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.11
796.953,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.11
797.127,0.002,0.032,0.001,0.001,0.016,0.096,0.012,0.11
797.301,0.002,0.031,0.001,0.001,0.016,0.096,0.012,0.11
797.475,0.002,0.031,0.001,0.001,0.016,0.096,0.012,0.11
797.648,0.002,0.031,0.001,0.001,0.016,0.096,0.012,0.111
797.822,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.111
797.996,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.111
798.17,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.111
798.343,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.111
798.517,0.002,0.032,0.002,0.001,0.016,0.096,0.012,0.111
798.691,0.003,0.032,0.002,0.001,0.016,0.096,0.012,0.111
798.865,0.003,0.032,0.002,0.001,0.016,0.096,0.012,0.111
799.038,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.111
799.212,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.111
799.386,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.11
799.56,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.11
799.733,0.003,0.032,0.002,0.001,0.017,0.096,0.013,0.11
799.907,0.003,0.032,0.002,0.001,0.017,0.096,0.013,0.111
800.081,0.003,0.032,0.002,0.001,0.017,0.096,0.013,0.111
800.255,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.11
800.428,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.11
800.602,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.11
800.776,0.003,0.032,0.002,0.001,0.016,0.096,0.013,0.11
800.95,0.003,0.032,0.002,0.001,0.016,0.095,0.013,0.11
801.123,0.003,0.032,0.002,0.001,0.016,0.095,0.013,0.11
801.297,0.003,0.031,0.002,0.001,0.016,0.095,0.013,0.11
801.471,0.003,0.032,0.002,0.001,0.016,0.095,0.013,0.11
801.645,0.003,0.032,0.002,0.001,0.016,0.095,0.013,0.11
801.818,0.003,0.032,0.002,0.002,0.016,0.095,0.014,0.11
801.992,0.003,0.032,0.002,0.002,0.016,0.095,0.013,0.11
802.166,0.003,0.032,0.002,0.002,0.016,0.095,0.013,0.109
802.34,0.003,0.032,0.002,0.002,0.016,0.095,0.013,0.109
802.514,0.003,0.032,0.002,0.002,0.017,0.095,0.013,0.11
802.687,0.003,0.032,0.002,0.002,0.017,0.094,0.013,0.109
802.861,0.003,0.032,0.002,0.002,0.017,0.094,0.013,0.109
803.035,0.003,0.032,0.002,0.002,0.017,0.094,0.013,0.109
803.209,0.003,0.032,0.002,0.002,0.017,0.094,0.013,0.109
803.382,0.003,0.032,0.002,0.002,0.017,0.094,0.013,0.109
803.556,0.003,0.032,0.002,0.002,0.017,0.094,0.014,0.109
803.73,0.003,0.032,0.002,0.002,0.017,0.094,0.014,0.109
803.904,0.003,0.032,0.002,0.001,0.017,0.094,0.014,0.109
804.078,0.003,0.032,0.002,0.001,0.017,0.093,0.014,0.109
804.251,0.003,0.032,0.002,0.001,0.017,0.093,0.014,0.109
804.425,0.003,0.032,0.002,0.001,0.016,0.093,0.014,0.109
804.599,0.003,0.032,0.002,0.001,0.016,0.093,0.014,0.108
804.773,0.003,0.031,0.002,0.001,0.016,0.093,0.014,0.108
804.946,0.003,0.032,0.003,0.001,0.016,0.092,0.014,0.108
805.12,0.003,0.032,0.003,0.001,0.016,0.092,0.014,0.108
805.294,0.003,0.032,0.003,0.001,0.017,0.092,0.014,0.108
805.468,0.003,0.032,0.003,0.001,0.017,0.092,0.014,0.108
805.642,0.003,0.032,0.003,0.001,0.017,0.092,0.014,0.108
805.815,0.003,0.032,0.003,0.001,0.017,0.092,0.014,0.108
805.989,0.003,0.032,0.003,0.001,0.017,0.092,0.014,0.107
806.163,0.003,0.032,0.003,0.001,0.017,0.092,0.014,0.107
806.337,0.003,0.032,0.003,0.001,0.017,0.092,0.013,0.107
806.511,0.003,0.032,0.003,0.001,0.017,0.092,0.013,0.107
806.684,0.003,0.032,0.003,0.001,0.017,0.092,0.013,0.107
806.858,0.003,0.032,0.003,0.001,0.017,0.092,0.013,0.107
807.032,0.003,0.032,0.003,0.001,0.016,0.092,0.013,0.107
807.206,0.003,0.032,0.003,0.001,0.016,0.091,0.013,0.107
807.38,0.003,0.032,0.003,0.001,0.017,0.091,0.013,0.106
807.553,0.003,0.032,0.003,0.001,0.016,0.091,0.013,0.106
807.727,0.003,0.032,0.003,0.001,0.017,0.091,0.013,0.106
807.901,0.003,0.032,0.003,0.001,0.017,0.091,0.013,0.106
808.075,0.003,0.032,0.003,0.001,0.017,0.091,0.013,0.106
808.249,0.003,0.031,0.003,0.001,0.017,0.091,0.013,0.106
808.422,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.106
808.596,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
808.77,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
808.944,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
809.118,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
809.291,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
809.465,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
809.639,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
809.813,0.002,0.031,0.003,0.001,0.017,0.09,0.013,0.105
